date,total,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1.0
2023/06/01,465590.75020400004,0.5041663733593291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08877274750817188,0.0,0.0,0.0,0.0,0.0,0.06274526563768712,0.0,0.0,0.0,0.0,0.0,0.0,0.04791856816361706,0.0,0.0,0.0,0.0,0.0,0.0,0.04791856816361706,0.0,0.0,0.0,0.0,0.0,0.045626357784582794,0.0,0.0,0.0,0.0,0.0,0.0,0.042778118769054685,0.0,0.0,0.0,0.0,0.0,0.0,0.030069325891602938,0.0,0.0,0.0,0.0,0.0,0.025935270395103904,0.0,0.0,0.0,0.0,0.0,0.0,0.025707125828328348,0.0,0.0,0.0,0.0,0.0,0.0,0.025707125828328348,0.0,0.0,0.0,0.0,0.0,0.015363779449797499,0.0,0.0,0.0,0.0,0.0,0.0,0.014399723957278954,0.0,0.0,0.0,0.0,0.0,0.0,0.011445824631750257,0.0,0.0,0.0,0.0,0.0,0.011445824631750257
2023/06/02,797930.6158899999,0.20620491471740016,0.0,0.0,0.0,0.0,0.0,0.0,0.1649140882421543,0.0,0.0,0.0,0.10907351565013529,0.0,0.0,0.0,0.07195712147973937,0.0,0.0,0.0,0.07183331339663956,0.0,0.0,0.0,0.038733944260964104,0.0,0.0,0.0,0.03759725394987945,0.0,0.0,0.0,0.03759725394987945,0.0,0.0,0.0,0.03307403432636069,0.0,0.0,0.0,0.026240376773419172,0.0,0.0,0.0,0.022791455344416844,0.0,0.0,0.0,0.022791455344416844,0.0,0.0,0.0,0.020345546475732723,0.0,0.0,0.0,0.01794140958488244,0.0,0.0,0.0,0.017545385176610417,0.0,0.0,0.0,0.01258680178451077,0.0,0.0,0.0,0.010836781830153575,0.0,0.0,0.0,0.010836781830153575,0.0,0.0,0.0,0.010552295941932854,0.0,0.0,0.0,0.010552295941932854,0.0,0.0,0.0,0.010063531640584378,0.0,0.0,0.0,0.010063531640584378,0.0,0.0,0.0,0.009173729963770527,0.0,0.0,0.0,0.009173729963770527,0.0,0.0,0.0,0.007519450789975957
2023/06/03,685375.09947,0.15588789041594972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15581978406070554,0.0,0.0,0.0,0.0,0.11849411637919421,0.0,0.0,0.0,0.08958191496521889,0.0,0.0,0.0,0.0729527524981064,0.0,0.0,0.0,0.0,0.06739176836993,0.0,0.0,0.0,0.04374322545885301,0.0,0.0,0.0,0.04374322545885301,0.0,0.0,0.0,0.0,0.04374322545885301,0.0,0.0,0.0,0.027539664068035208,0.0,0.0,0.0,0.027539664068035208,0.0,0.0,0.0,0.0,0.020887832095257797,0.0,0.0,0.0,0.018234036967003986,0.0,0.0,0.0,0.01680831417556372,0.0,0.0,0.0,0.0,0.01680831417556372,0.0,0.0,0.0,0.012047417547537353,0.0,0.0,0.0,0.012047417547537353,0.0,0.0,0.0,0.0,0.011446950332842376,0.0,0.0,0.0,0.009775668834746232,0.0,0.0,0.0,0.009775668834746232,0.0,0.0,0.0,0.0,0.008947679601640446,0.0,0.0,0.0,0.008947679601640446,0.0,0.0,0.0,0.00783578908418614
2023/06/04,326313.59521899995,0.2451629388788087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451629388788087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12204394105391891,0.0,0.0,0.0,0.0,0.0,0.0,0.08731784521842367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061290734719702145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04702423449351445,0.0,0.0,0.0,0.0,0.0,0.0,0.04560015699012965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614058553731181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02839861235257668,0.0,0.0,0.0,0.0,0.0,0.0,0.02764212135858568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021047796517305817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016977533517357535,0.0,0.0,0.0,0.0,0.0,0.0,0.016190560483556493
2023/06/05,3178910.629599,0.22615942943029194,0.0,0.0,0.0,0.0,0.0,0.18276188096967277,0.0,0.0,0.14932512184524027,0.0,0.0,0.1263625493777003,0.0,0.0,0.0,0.05349945934826528,0.0,0.0,0.05349945934826528,0.0,0.0,0.04425698498411301,0.0,0.0,0.02462384417830399,0.0,0.0,0.0,0.015660081644471968,0.0,0.0,0.015660081644471968,0.0,0.0,0.013868726534649767,0.0,0.0,0.012406469286296073,0.0,0.0,0.011760630208316414,0.0,0.0,0.0,0.009990214793803798,0.0,0.0,0.0068707760125849004,0.0,0.0,0.005965294819374023,0.0,0.0,0.005337992154293647,0.0,0.0,0.0,0.004666793291345672,0.0,0.0,0.004299338591888691,0.0,0.0,0.004144052842297685,0.0,0.0,0.0033516217885445343,0.0,0.0,0.003167749626629246,0.0,0.0,0.0,0.0031457317191900813,0.0,0.0,0.0031384965362358797,0.0,0.0,0.0029105212011472092,0.0,0.0,0.002910430986594603,0.0,0.0,0.0,0.002516585375352043,0.0,0.0,0.002403339033461238,0.0,0.0,0.0019858825351112275,0.0,0.0,0.0017556634980656627,0.0,0.0,0.0015947963940210474
2023/06/06,2381832.0737420004,0.24700738514940654,0.0,0.0,0.0,0.0,0.08678151674868642,0.0,0.0,0.0783934359010674,0.0,0.07629510568916964,0.0,0.0,0.05645352398364123,0.0,0.0,0.05035535415037473,0.0,0.04833125343683209,0.0,0.0,0.04793910396068013,0.0,0.0,0.04741889310549019,0.0,0.0,0.04198448795044318,0.0,0.03818363225628951,0.0,0.0,0.02155024191917909,0.0,0.0,0.01906767504757323,0.0,0.017750765562400295,0.0,0.0,0.015150749038031819,0.0,0.0,0.012025117285032638,0.0,0.007998019541348822,0.0,0.0,0.007472399165419863,0.0,0.0,0.0070055316594109796,0.0,0.0,0.006354390499168083,0.0,0.006346765503182805,0.0,0.0,0.006039375931906288,0.0,0.0,0.006039375931906288,0.0,0.005282714990159643,0.0,0.0,0.005282714990159643,0.0,0.0,0.004473239842329058,0.0,0.004188792362815663,0.0,0.0,0.004188372517936245,0.0,0.0,0.004184174069141178,0.0,0.0,0.003494347669911191,0.0,0.0026620153326085694,0.0,0.0,0.0026620153326085694,0.0,0.0,0.0024215610544443544,0.0,0.0024215610544443544,0.0,0.0,0.0024065575248529703,0.0,0.0,0.0022882944725978183,0.0,0.002099539369349257
2023/06/07,1833845.104583,0.2562834223705443,0.0,0.0,0.0,0.0,0.0,0.16166409548935917,0.0,0.0,0.10431993799361883,0.0,0.0,0.07740784630350728,0.0,0.0,0.07087676035188128,0.0,0.0,0.06951213997377736,0.0,0.0,0.027265116271294687,0.0,0.0,0.026427088966720635,0.0,0.0,0.0,0.021773759065152665,0.0,0.0,0.019569185260147837,0.0,0.0,0.018023053908642783,0.0,0.0,0.013710612110676257,0.0,0.0,0.013331410651260645,0.0,0.0,0.01277479757775235,0.0,0.0,0.012077997260862783,0.0,0.0,0.01148861070509588,0.0,0.0,0.0,0.010906046508517897,0.0,0.0,0.008686014435020706,0.0,0.0,0.00762387181177937,0.0,0.0,0.006594530906551044,0.0,0.0,0.006172822323821103,0.0,0.0,0.0060637618587359166,0.0,0.0,0.005411600399182315,0.0,0.0,0.004554304767686035,0.0,0.0,0.0,0.0040939828616044505,0.0,0.0,0.0036753376733704712,0.0,0.0,0.0036573143970767275,0.0,0.0,0.0036573143970767275,0.0,0.0,0.0032749401707869996,0.0,0.0,0.0032749401707869996,0.0,0.0,0.003111787075548933,0.0,0.0,0.0027355959821594444
2023/06/08,2771386.61912,0.279875602901731,0.0,0.0,0.0,0.0,0.0,0.0,0.27112908621843373,0.0,0.0,0.0,0.26020079444165634,0.0,0.0,0.0,0.025687074729618398,0.0,0.0,0.0,0.020487280431493504,0.0,0.0,0.0,0.01797530865463237,0.0,0.0,0.0,0.016182072140566328,0.0,0.0,0.0,0.01568826975278015,0.0,0.0,0.0,0.012845958248620115,0.0,0.0,0.0,0.007992091755510078,0.0,0.0,0.0,0.007992091755510078,0.0,0.0,0.0,0.007992091755510078,0.0,0.0,0.0,0.007922203040358067,0.0,0.0,0.0,0.007216604086206724,0.0,0.0,0.0,0.006728596389745545,0.0,0.0,0.0,0.004911832703559216,0.0,0.0,0.0,0.004753423264410195,0.0,0.0,0.0,0.004321663357024885,0.0,0.0,0.0,0.003846767360587533,0.0,0.0,0.0,0.003605276445757144,0.0,0.0,0.0,0.003059840132551672,0.0,0.0,0.0,0.002511869007367329,0.0,0.0,0.0,0.0024109496455322343,0.0,0.0,0.0,0.0024109496455322343,0.0,0.0,0.0,0.0022523021353050288
2023/06/09,1482037.97491,0.18799990601922328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705858432084729,0.0,0.0,0.0,0.0,0.0,0.10920840271304705,0.0,0.0,0.0,0.0,0.0,0.0795560181291306,0.0,0.0,0.0,0.0,0.0,0.0,0.0795560181291306,0.0,0.0,0.0,0.0,0.0,0.07879150330617624,0.0,0.0,0.0,0.0,0.0,0.0758312413059623,0.0,0.0,0.0,0.0,0.0,0.06750256619171668,0.0,0.0,0.0,0.0,0.0,0.0,0.05531112450406539,0.0,0.0,0.0,0.0,0.0,0.03898390574877719,0.0,0.0,0.0,0.0,0.0,0.022518316375818026,0.0,0.0,0.0,0.0,0.0,0.016441029887563907,0.0,0.0,0.0,0.0,0.0,0.0,0.01313671324864818,0.0,0.0,0.0,0.0,0.0,0.012206068411370175,0.0,0.0,0.0,0.0,0.0,0.010176751024828401,0.0,0.0,0.0,0.0,0.0,0.005721850683694463
